fuente,dpto_ccdgo,tipo_id,columna,v,ptgf_column,kx2f_column,numero,v_kx2f,tipo_kx2f,rel
ptgf,88,cuentas_ahorro,generosaldohca,81215192740.34999,generosaldohca,_30_saldo_ctas_ahorro_hombres,30,81215191871.34999,cuentas_ahorro,1.0699968450216537e-08
ptgf,44,cuentas_ahorro,saldo3y5smmlv,20380060628.800003,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,20423258106.8,cuentas_ahorro,0.0021195951664124022
ptgf,66,cuentas_ahorro,saldo3y5smmlv,93229973581.59001,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,93373134255.00002,cuentas_ahorro,0.0015355648823038323
ptgf,68,cuentas_ahorro,saldo3y5smmlv,184071477457.97,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,184305719170.99002,cuentas_ahorro,0.0012725584444418074
ptgf,85,cuentas_ahorro,saldo3y5smmlv,30766941616.98,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,30875882037.98,cuentas_ahorro,0.003540827111001399
ptgf,08,cuentas_ahorro,saldoactivasca,7468643286201.01,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,7465600361904.429,cuentas_ahorro,0.00040742664764872774
ptgf,11,cuentas_ahorro,saldoactivasca,128358786253926.31,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,128332113768025.69,cuentas_ahorro,0.00020779633930052938
ptgf,27,cuentas_ahorro,saldoactivasca,591165843582.73,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,590396480401.13,cuentas_ahorro,0.0013014337515464187
ptgf,41,cuentas_ahorro,saldoactivasca,2248857743764.1,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,2249151829414.1094,cuentas_ahorro,0.00013077112183941067
ptgf,70,cuentas_ahorro,saldoactivasca,985844809738.5599,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,985757545518.1199,cuentas_ahorro,8.851719822230988e-05
ptgf,73,cuentas_ahorro,saldoactivasca,3015189464764.3003,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,3014725122821.16,cuentas_ahorro,0.00015400091721149426
ptgf,91,cuentas_ahorro,saldoactivasca,160649444493.13,saldoactivasca,_26_saldo_ctas_ahorro_activas,26,160670476448.14,cuentas_ahorro,0.00013091831768462277
ptgf,08,cuentas_ahorro,totalnroca,3550525.0,totalnroca,_31_nro_ctas_ahorro,31,3560781.0,cuentas_ahorro,0.0028885868991205526
ptgf,11,cuentas_ahorro,totalnroca,19496060.0,totalnroca,_31_nro_ctas_ahorro,31,19767695.0,cuentas_ahorro,0.01393281514316226
ptgf,27,cuentas_ahorro,totalnroca,282914.0,totalnroca,_31_nro_ctas_ahorro,31,282914.0,cuentas_ahorro,0.0
ptgf,41,cuentas_ahorro,totalnroca,1389502.0,totalnroca,_31_nro_ctas_ahorro,31,1389502.0,cuentas_ahorro,0.0
ptgf,70,cuentas_ahorro,totalnroca,612562.0,totalnroca,_31_nro_ctas_ahorro,31,612562.0,cuentas_ahorro,0.0
ptgf,73,cuentas_ahorro,totalnroca,2078508.0,totalnroca,_31_nro_ctas_ahorro,31,2078508.0,cuentas_ahorro,0.0
ptgf,91,cuentas_ahorro,totalnroca,56789.0,totalnroca,_31_nro_ctas_ahorro,31,56789.0,cuentas_ahorro,0.0
ptgf,23,microcredito,generonrommicro,5648.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,5648.0,microcredito,0.0
ptgf,25,microcredito,generonrommicro,9722.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,9722.0,microcredito,0.0
ptgf,44,microcredito,generonrommicro,2287.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,2287.0,microcredito,0.0
ptgf,47,microcredito,generonrommicro,9825.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,9825.0,microcredito,0.0
ptgf,66,microcredito,generonrommicro,3634.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,3634.0,microcredito,0.0
ptgf,68,microcredito,generonrommicro,19147.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,15791.0,microcredito,0.17527550007834125
ptgf,70,microcredito,generonrommicro,7683.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,7683.0,microcredito,0.0
ptgf,76,microcredito,generonrommicro,23290.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,19976.0,microcredito,0.14229282954057534
ptgf,95,microcredito,generonrommicro,393.0,generonrommicro,_71_nro_microcr_dito_mujeres,71,393.0,microcredito,0.0
ptgf,08,microcredito,totalmontomicro,73856126789.97,totalmontomicro,_76_monto_microcr_dito,76,65931071791.01,microcredito,0.10730396168075602
ptgf,11,microcredito,totalmontomicro,269656623073.63,totalmontomicro,_76_monto_microcr_dito,76,251820800309.21002,microcredito,0.06614272092085755
ptgf,13,microcredito,totalmontomicro,62784014661.149994,totalmontomicro,_76_monto_microcr_dito,76,60701794661.15,microcredito,0.03316481131762422
ptgf,15,microcredito,totalmontomicro,121452516960.56,totalmontomicro,_76_monto_microcr_dito,76,110490842160.56,microcredito,0.0902548178854099
ptgf,17,microcredito,totalmontomicro,34090814358.4,totalmontomicro,_76_monto_microcr_dito,76,32657564358.4,microcredito,0.04204211682748629
ptgf,18,microcredito,totalmontomicro,27211036159.05,totalmontomicro,_76_monto_microcr_dito,76,24258636159.050003,microcredito,0.10850009469477959
ptgf,19,microcredito,totalmontomicro,85315510959.0,totalmontomicro,_76_monto_microcr_dito,76,83308954959.0,microcredito,0.02351924025824904
ptgf,52,microcredito,totalmontomicro,156892116534.03,totalmontomicro,_76_monto_microcr_dito,76,135406786854.32,microcredito,0.13694333504035436
ptgf,88,microcredito,totalmontomicro,1809703123.18,totalmontomicro,_76_monto_microcr_dito,76,1382303123.18,microcredito,0.23617133358811646
ptgf,91,microcredito,totalmontomicro,898242345.0,totalmontomicro,_76_monto_microcr_dito,76,898242345.0,microcredito,0.0
ptgf,99,microcredito,totalmontomicro,1092546000.0,totalmontomicro,_76_monto_microcr_dito,76,767254000.0,microcredito,0.2977375780973982
ptgf,08,microcredito,totalnromicro,14465.0,totalnromicro,_75_nro_microcr_dito,75,12958.0,microcredito,0.10418250950570342
ptgf,11,microcredito,totalnromicro,34730.0,totalnromicro,_75_nro_microcr_dito,75,31983.0,microcredito,0.079095882522315
ptgf,13,microcredito,totalnromicro,15730.0,totalnromicro,_75_nro_microcr_dito,75,15667.0,microcredito,0.004005085823267642
ptgf,15,microcredito,totalnromicro,15509.0,totalnromicro,_75_nro_microcr_dito,75,15190.0,microcredito,0.020568702043974468
ptgf,17,microcredito,totalnromicro,6048.0,totalnromicro,_75_nro_microcr_dito,75,6005.0,microcredito,0.007109788359788359
ptgf,18,microcredito,totalnromicro,4189.0,totalnromicro,_75_nro_microcr_dito,75,4105.0,microcredito,0.02005251850083552
ptgf,19,microcredito,totalnromicro,15475.0,totalnromicro,_75_nro_microcr_dito,75,15412.0,microcredito,0.00407108239095315
ptgf,52,microcredito,totalnromicro,24366.0,totalnromicro,_75_nro_microcr_dito,75,21525.0,microcredito,0.11659689731593204
ptgf,88,microcredito,totalnromicro,146.0,totalnromicro,_75_nro_microcr_dito,75,135.0,microcredito,0.07534246575342465
ptgf,91,microcredito,totalnromicro,139.0,totalnromicro,_75_nro_microcr_dito,75,139.0,microcredito,0.0
ptgf,99,microcredito,totalnromicro,84.0,totalnromicro,_75_nro_microcr_dito,75,75.0,microcredito,0.10714285714285714
ptgf,05,microcredito_rango,monto3y4smmlv,8577870351.74,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,8166343243.54,microcredito_rango,0.04797544044443649
ptgf,19,microcredito_rango,monto3y4smmlv,5966401457.0,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,5966401457.0,microcredito_rango,0.0
ptgf,20,microcredito_rango,monto3y4smmlv,5670272086.0,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,5176510901.0,microcredito_rango,0.08707892275912207
ptgf,25,microcredito_rango,monto3y4smmlv,6399003196.5,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,6399003196.5,microcredito_rango,0.0
ptgf,73,microcredito_rango,monto3y4smmlv,5398022789.22,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,5398022789.22,microcredito_rango,0.0
ptgf,86,microcredito_rango,monto3y4smmlv,1713029497.0,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,1713029497.0,microcredito_rango,0.0
ptgf,97,microcredito_rango,monto3y4smmlv,9720975.0,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,9720975.0,microcredito_rango,0.0
ptgf,99,microcredito_rango,monto3y4smmlv,11800000.0,monto3y4smmlv,_66_monto_microcr_dito_3smmlv,66,11800000.0,microcredito_rango,0.0
ptgf,52,microcredito_rango,monto4y10smmlv,44084956858.18,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,38744969283.380005,microcredito_rango,0.1211294726221141
ptgf,76,microcredito_rango,monto4y10smmlv,63905780728.17,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,52364068217.57,microcredito_rango,0.18060514055362056
ptgf,95,microcredito_rango,monto4y10smmlv,1881939392.0,monto4y10smmlv,_68_monto_microcr_dito_4smmlv,68,1881939392.0,microcredito_rango,0.0
ptgf,05,microcredito_rango,nro10y25smmlv,6002.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,5779.0,microcredito_rango,0.037154281906031324
ptgf,19,microcredito_rango,nro10y25smmlv,2273.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,2273.0,microcredito_rango,0.0
ptgf,20,microcredito_rango,nro10y25smmlv,1294.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,1128.0,microcredito_rango,0.12828438948995363
ptgf,25,microcredito_rango,nro10y25smmlv,3522.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,3522.0,microcredito_rango,0.0
ptgf,73,microcredito_rango,nro10y25smmlv,2058.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,2058.0,microcredito_rango,0.0
ptgf,86,microcredito_rango,nro10y25smmlv,701.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,701.0,microcredito_rango,0.0
ptgf,97,microcredito_rango,nro10y25smmlv,16.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,16.0,microcredito_rango,0.0
ptgf,99,microcredito_rango,nro10y25smmlv,37.0,nro10y25smmlv,_69_nro_microcr_dito_10smmlv,69,37.0,microcredito_rango,0.0
ptgf,05,microcredito_rango,nro1smmlv,1935.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,1740.0,microcredito_rango,0.10077519379844961
ptgf,19,microcredito_rango,nro1smmlv,483.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,483.0,microcredito_rango,0.0
ptgf,20,microcredito_rango,nro1smmlv,2282.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,2106.0,microcredito_rango,0.07712532865907099
ptgf,25,microcredito_rango,nro1smmlv,804.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,804.0,microcredito_rango,0.0
ptgf,73,microcredito_rango,nro1smmlv,609.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,609.0,microcredito_rango,0.0
ptgf,86,microcredito_rango,nro1smmlv,88.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,88.0,microcredito_rango,0.0
ptgf,97,microcredito_rango,nro1smmlv,42.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,42.0,microcredito_rango,0.0
ptgf,99,microcredito_rango,nro1smmlv,0.0,nro1smmlv,_59_nro_microcr_dito_hasta,59,0.0,microcredito_rango,
ptgf,20,transacciones_corresponsales_fisicos,montogirorec,15792526853.0,montogirorec,_10_monto_giros_recibidos,10,15791431853.0,transacciones_corresponsales_fisicos,6.933659256637516e-05
ptgf,27,transacciones_corresponsales_fisicos,montogirorec,7056107403.0,montogirorec,_10_monto_giros_recibidos,10,7056107403.0,transacciones_corresponsales_fisicos,0.0
ptgf,44,transacciones_corresponsales_fisicos,montogirorec,11594068636.0,montogirorec,_10_monto_giros_recibidos,10,11594068636.0,transacciones_corresponsales_fisicos,0.0
ptgf,68,transacciones_corresponsales_fisicos,montogirorec,13354031629.0,montogirorec,_10_monto_giros_recibidos,10,13354031629.0,transacciones_corresponsales_fisicos,0.0
ptgf,73,transacciones_corresponsales_fisicos,montogirorec,3471990580.0,montogirorec,_10_monto_giros_recibidos,10,3471990580.0,transacciones_corresponsales_fisicos,0.0
ptgf,76,transacciones_corresponsales_fisicos,montogirorec,11486737865.0,montogirorec,_10_monto_giros_recibidos,10,11486737865.0,transacciones_corresponsales_fisicos,0.0
ptgf,91,transacciones_corresponsales_fisicos,montogirorec,47103550.0,montogirorec,_10_monto_giros_recibidos,10,47103550.0,transacciones_corresponsales_fisicos,0.0
ptgf,05,transacciones_corresponsales_fisicos,montotransfer,302487191080.0,montotransfer,_16_monto_transferencias,16,302487191080.0,transacciones_corresponsales_fisicos,0.0
ptgf,08,transacciones_corresponsales_fisicos,montotransfer,13202506828.0,montotransfer,_16_monto_transferencias,16,13201506828.0,transacciones_corresponsales_fisicos,7.574319127631054e-05
ptgf,13,transacciones_corresponsales_fisicos,montotransfer,20127685309.0,montotransfer,_16_monto_transferencias,16,20127685309.0,transacciones_corresponsales_fisicos,0.0
ptgf,19,transacciones_corresponsales_fisicos,montotransfer,10235097256.0,montotransfer,_16_monto_transferencias,16,10235097256.0,transacciones_corresponsales_fisicos,0.0
ptgf,25,transacciones_corresponsales_fisicos,montotransfer,23243427332.0,montotransfer,_16_monto_transferencias,16,23396343799.0,transacciones_corresponsales_fisicos,0.006578912172279981
ptgf,41,transacciones_corresponsales_fisicos,montotransfer,20492103148.0,montotransfer,_16_monto_transferencias,16,20492103148.0,transacciones_corresponsales_fisicos,0.0
ptgf,50,transacciones_corresponsales_fisicos,montotransfer,14658453252.0,montotransfer,_16_monto_transferencias,16,14658453252.0,transacciones_corresponsales_fisicos,0.0
ptgf,66,transacciones_corresponsales_fisicos,montotransfer,7188071013.0,montotransfer,_16_monto_transferencias,16,7188071013.0,transacciones_corresponsales_fisicos,0.0
ptgf,85,transacciones_corresponsales_fisicos,montotransfer,7789601432.0,montotransfer,_16_monto_transferencias,16,7789601432.0,transacciones_corresponsales_fisicos,0.0
ptgf,88,transacciones_corresponsales_fisicos,montotransfer,498885572.0,montotransfer,_16_monto_transferencias,16,498885572.0,transacciones_corresponsales_fisicos,0.0
ptgf,97,transacciones_corresponsales_fisicos,montotransfer,645205868.0,montotransfer,_16_monto_transferencias,16,645205868.0,transacciones_corresponsales_fisicos,0.0
ptgf,99,transacciones_corresponsales_fisicos,montotransfer,1536162044.0,montotransfer,_16_monto_transferencias,16,1536162044.0,transacciones_corresponsales_fisicos,0.0
ptgf,11,transacciones_corresponsales_fisicos,nrogirosenv,6853.0,nrogirosenv,_7_nro_giros_enviados,7,6981.0,transacciones_corresponsales_fisicos,0.018677951262220924
ptgf,15,transacciones_corresponsales_fisicos,nrogirosenv,1436.0,nrogirosenv,_7_nro_giros_enviados,7,1442.0,transacciones_corresponsales_fisicos,0.004178272980501393
ptgf,17,transacciones_corresponsales_fisicos,nrogirosenv,1186.0,nrogirosenv,_7_nro_giros_enviados,7,1197.0,transacciones_corresponsales_fisicos,0.00927487352445194
ptgf,23,transacciones_corresponsales_fisicos,nrogirosenv,1299.0,nrogirosenv,_7_nro_giros_enviados,7,1291.0,transacciones_corresponsales_fisicos,0.006158583525789068
ptgf,47,transacciones_corresponsales_fisicos,nrogirosenv,1895.0,nrogirosenv,_7_nro_giros_enviados,7,1895.0,transacciones_corresponsales_fisicos,0.0
ptgf,52,transacciones_corresponsales_fisicos,nrogirosenv,719.0,nrogirosenv,_7_nro_giros_enviados,7,725.0,transacciones_corresponsales_fisicos,0.008344923504867872
ptgf,63,transacciones_corresponsales_fisicos,nrogirosenv,523.0,nrogirosenv,_7_nro_giros_enviados,7,529.0,transacciones_corresponsales_fisicos,0.011472275334608031
ptgf,86,transacciones_corresponsales_fisicos,nrogirosenv,676.0,nrogirosenv,_7_nro_giros_enviados,7,676.0,transacciones_corresponsales_fisicos,0.0
ptgf,94,transacciones_corresponsales_fisicos,nrogirosenv,10.0,nrogirosenv,_7_nro_giros_enviados,7,10.0,transacciones_corresponsales_fisicos,0.0
ptgf,95,transacciones_corresponsales_fisicos,nrogirosenv,69.0,nrogirosenv,_7_nro_giros_enviados,7,69.0,transacciones_corresponsales_fisicos,0.0
ptgf,20,transacciones_corresponsales_fisicos,totalnrocorr,2550925.0,totalnrocorr,_17_nro_transacciones_tr,17,2551823.0,transacciones_corresponsales_fisicos,0.0003520291658908043
ptgf,27,transacciones_corresponsales_fisicos,totalnrocorr,877621.0,totalnrocorr,_17_nro_transacciones_tr,17,880352.0,transacciones_corresponsales_fisicos,0.00311182161775983
ptgf,44,transacciones_corresponsales_fisicos,totalnrocorr,1088824.0,totalnrocorr,_17_nro_transacciones_tr,17,1093281.0,transacciones_corresponsales_fisicos,0.004093407198959611
ptgf,68,transacciones_corresponsales_fisicos,totalnrocorr,7690730.0,totalnrocorr,_17_nro_transacciones_tr,17,7719725.0,transacciones_corresponsales_fisicos,0.0037701232522790425
ptgf,73,transacciones_corresponsales_fisicos,totalnrocorr,3201546.0,totalnrocorr,_17_nro_transacciones_tr,17,3225252.0,transacciones_corresponsales_fisicos,0.007404547677903113
ptgf,76,transacciones_corresponsales_fisicos,totalnrocorr,12435637.0,totalnrocorr,_17_nro_transacciones_tr,17,12523997.0,transacciones_corresponsales_fisicos,0.007105385916298458
ptgf,91,transacciones_corresponsales_fisicos,totalnrocorr,35281.0,totalnrocorr,_17_nro_transacciones_tr,17,35666.0,transacciones_corresponsales_fisicos,0.010912389104617216
ptgf,15,corresponsales_fisicos,corresactivos,6428.0,corresactivos,_3_nro_corresponsales_f_sicos,3,6714.0,corresponsales_fisicos,0.04449284380833852
ptgf,17,corresponsales_fisicos,corresactivos,2807.0,corresactivos,_3_nro_corresponsales_f_sicos,3,2951.0,corresponsales_fisicos,0.05130032062700392
ptgf,20,corresponsales_fisicos,corresactivos,3157.0,corresactivos,_3_nro_corresponsales_f_sicos,3,3273.0,corresponsales_fisicos,0.036743744060817235
ptgf,63,corresponsales_fisicos,corresactivos,1693.0,corresactivos,_3_nro_corresponsales_f_sicos,3,1776.0,corresponsales_fisicos,0.0490253987005316
ptgf,70,corresponsales_fisicos,corresactivos,2893.0,corresactivos,_3_nro_corresponsales_f_sicos,3,2976.0,corresponsales_fisicos,0.028689941237469756
ptgf,76,corresponsales_fisicos,corresactivos,18177.0,corresactivos,_3_nro_corresponsales_f_sicos,3,18902.0,corresponsales_fisicos,0.03988556967596413
ptgf,88,corresponsales_fisicos,corresactivos,225.0,corresactivos,_3_nro_corresponsales_f_sicos,3,245.0,corresponsales_fisicos,0.08888888888888889
ptgf,05,credito_consumo,generomontohcdc,2575662695501.56,generomontohcdc,_44_monto_cr_dito_consumo,44,2570827701629.3896,credito_consumo,0.0018771844157291293
ptgf,08,credito_consumo,generomontohcdc,805743140566.37,generomontohcdc,_44_monto_cr_dito_consumo,44,777545810239.36,credito_consumo,0.03499543329303387
ptgf,17,credito_consumo,generomontohcdc,253810431694.53,generomontohcdc,_44_monto_cr_dito_consumo,44,256914819462.08005,credito_consumo,0.012231127565656133
ptgf,44,credito_consumo,generomontohcdc,64675466969.700005,generomontohcdc,_44_monto_cr_dito_consumo,44,64675466969.7,credito_consumo,1.1796427437971676e-16
ptgf,50,credito_consumo,generomontohcdc,299821540529.92,generomontohcdc,_44_monto_cr_dito_consumo,44,304127685975.74,credito_consumo,0.014362361817663616
ptgf,66,credito_consumo,generomontohcdc,339729181139.44,generomontohcdc,_44_monto_cr_dito_consumo,44,350119024198.93,credito_consumo,0.030582721874649724
ptgf,76,credito_consumo,generomontohcdc,1617016802515.63,generomontohcdc,_44_monto_cr_dito_consumo,44,1608520719323.3699,credito_consumo,0.005254171248587188
ptgf,85,credito_consumo,generomontohcdc,111574433270.62,generomontohcdc,_44_monto_cr_dito_consumo,44,112149503102.25,credito_consumo,0.005154136254810209
ptgf,05,credito_vivienda,generonrohcdv,3504.0,generonrohcdv,_55_nro_cr_dito_vivienda,55,3744.0,credito_vivienda,0.0684931506849315
ptgf,11,credito_vivienda,generonrohcdv,8828.0,generonrohcdv,_55_nro_cr_dito_vivienda,55,9375.0,credito_vivienda,0.06196193928409606
ptgf,54,credito_vivienda,generonrohcdv,546.0,generonrohcdv,_55_nro_cr_dito_vivienda,55,552.0,credito_vivienda,0.01098901098901099
ptgf,95,credito_vivienda,generonrohcdv,11.0,generonrohcdv,_55_nro_cr_dito_vivienda,55,11.0,credito_vivienda,0.0
ptgf,05,credito_vivienda,generonromcdv,3149.0,generonromcdv,_53_nro_cr_dito_vivienda,53,3283.0,credito_vivienda,0.0425531914893617
ptgf,11,credito_vivienda,generonromcdv,8399.0,generonromcdv,_53_nro_cr_dito_vivienda,53,8813.0,credito_vivienda,0.049291582331229905
ptgf,54,credito_vivienda,generonromcdv,549.0,generonromcdv,_53_nro_cr_dito_vivienda,53,549.0,credito_vivienda,0.0
ptgf,95,credito_vivienda,generonromcdv,10.0,generonromcdv,_53_nro_cr_dito_vivienda,53,10.0,credito_vivienda,0.0
ptgf,05,credito_vivienda,totalmontocdv,980587409335.6,totalmontocdv,_58_monto_cr_dito_vivienda,58,1041466419216.3601,credito_vivienda,0.06208422553784256
ptgf,11,credito_vivienda,totalmontocdv,2516801902027.25,totalmontocdv,_58_monto_cr_dito_vivienda,58,2717539592015.83,credito_vivienda,0.07975903460136793
ptgf,54,credito_vivienda,totalmontocdv,85033309965.61,totalmontocdv,_58_monto_cr_dito_vivienda,58,85557281290.61002,credito_vivienda,0.006161953770962519
ptgf,95,credito_vivienda,totalmontocdv,1832548532.0,totalmontocdv,_58_monto_cr_dito_vivienda,58,1832548532.0,credito_vivienda,0.0
ptgf,66,credito_vivienda,totalnrocdv,1417.0,totalnrocdv,_57_nro_cr_dito_vivienda,57,1449.0,credito_vivienda,0.022582921665490474
ptgf,20,credito_vivienda,totalnrocdv,808.0,totalnrocdv,_57_nro_cr_dito_vivienda,57,809.0,credito_vivienda,0.0012376237623762376
ptgf,23,credito_vivienda,totalnrocdv,430.0,totalnrocdv,_57_nro_cr_dito_vivienda,57,441.0,credito_vivienda,0.02558139534883721
ptgf,27,credito_vivienda,totalnrocdv,17.0,totalnrocdv,_57_nro_cr_dito_vivienda,57,17.0,credito_vivienda,0.0
ptgf,44,credito_vivienda,totalnrocdv,126.0,totalnrocdv,_57_nro_cr_dito_vivienda,57,126.0,credito_vivienda,0.0
ptgf,52,credito_vivienda,totalnrocdv,738.0,totalnrocdv,_57_nro_cr_dito_vivienda,57,741.0,credito_vivienda,0.0040650406504065045
ptgf,73,credito_vivienda,totalnrocdv,1645.0,totalnrocdv,_57_nro_cr_dito_vivienda,57,1666.0,credito_vivienda,0.01276595744680851
ptgf,86,credito_vivienda,totalnrocdv,40.0,totalnrocdv,_57_nro_cr_dito_vivienda,57,40.0,credito_vivienda,0.0
ptgf,88,credito_vivienda,totalnrocdv,24.0,totalnrocdv,_57_nro_cr_dito_vivienda,57,24.0,credito_vivienda,0.0
ptgf,08,cuentas_ahorro,generonrohca,1728841.0,generonrohca,_29_nro_ctas_ahorro_hombres,29,1739689.0,cuentas_ahorro,0.006274723933548545
ptgf,11,cuentas_ahorro,generonrohca,8717928.0,generonrohca,_29_nro_ctas_ahorro_hombres,29,8899074.0,cuentas_ahorro,0.020778561144345307
ptgf,27,cuentas_ahorro,generonrohca,133039.0,generonrohca,_29_nro_ctas_ahorro_hombres,29,133032.0,cuentas_ahorro,5.2616150151459346e-05
ptgf,41,cuentas_ahorro,generonrohca,710811.0,generonrohca,_29_nro_ctas_ahorro_hombres,29,710810.0,cuentas_ahorro,1.4068437320187786e-06
ptgf,70,cuentas_ahorro,generonrohca,313572.0,generonrohca,_29_nro_ctas_ahorro_hombres,29,313573.0,cuentas_ahorro,3.1890602477262e-06
ptgf,73,cuentas_ahorro,generonrohca,1117953.0,generonrohca,_29_nro_ctas_ahorro_hombres,29,1117955.0,cuentas_ahorro,1.7889839733870745e-06
ptgf,91,cuentas_ahorro,generonrohca,31298.0,generonrohca,_29_nro_ctas_ahorro_hombres,29,31299.0,cuentas_ahorro,3.1950923381685733e-05
ptgf,25,cuentas_ahorro,saldo1smmlv,171418302890.3,saldo1smmlv,_20_saldo_ctas_ahorro_hasta,20,172009875719.35,cuentas_ahorro,0.003451048219912656
ptgf,47,cuentas_ahorro,saldo1smmlv,43071427827.61,saldo1smmlv,_20_saldo_ctas_ahorro_hasta,20,43174905564.05999,cuentas_ahorro,0.002402468217774224
ptgf,54,cuentas_ahorro,saldo1smmlv,69973190471.44,saldo1smmlv,_20_saldo_ctas_ahorro_hasta,20,70203916651.9,cuentas_ahorro,0.0032973511555709867
ptgf,81,cuentas_ahorro,saldo1smmlv,12090978478.1,saldo1smmlv,_20_saldo_ctas_ahorro_hasta,20,12157891789.1,cuentas_ahorro,0.005534151857204768
ptgf,88,cuentas_ahorro,saldo1smmlv,6913007747.13,saldo1smmlv,_20_saldo_ctas_ahorro_hasta,20,6932628533.13,cuentas_ahorro,0.0028382415755494783
ptgf,25,cuentas_ahorro,saldo1y3smmlv,256347790124.93997,saldo1y3smmlv,_22_saldo_ctas_ahorro_1smmlv,22,256584551036.82993,cuentas_ahorro,0.0009235925606168088
ptgf,47,cuentas_ahorro,saldo1y3smmlv,62874606565.0,saldo1y3smmlv,_22_saldo_ctas_ahorro_1smmlv,22,62878163743.909996,cuentas_ahorro,5.6575764117404184e-05
ptgf,54,cuentas_ahorro,saldo1y3smmlv,108673536620.76,saldo1y3smmlv,_22_saldo_ctas_ahorro_1smmlv,22,108815872967.75,cuentas_ahorro,0.0013097608803026189
ptgf,81,cuentas_ahorro,saldo1y3smmlv,17064696781.68,saldo1y3smmlv,_22_saldo_ctas_ahorro_1smmlv,22,17110131730.68,cuentas_ahorro,0.0026625113578799247
ptgf,88,cuentas_ahorro,saldo1y3smmlv,9887944092.16,saldo1y3smmlv,_22_saldo_ctas_ahorro_1smmlv,22,9898079477.160002,cuentas_ahorro,0.0010250245051484565
ptgf,05,cuentas_ahorro,saldo3y5smmlv,673320207881.0598,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,683323749682.87,cuentas_ahorro,0.014857034862047805
ptgf,13,cuentas_ahorro,saldo3y5smmlv,88115834490.33,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,88307291753.04,cuentas_ahorro,0.0021727906660295245
ptgf,15,cuentas_ahorro,saldo3y5smmlv,99570170984.54999,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,100076814778.54,cuentas_ahorro,0.005088308968241301
ptgf,18,cuentas_ahorro,saldo3y5smmlv,16468354869.66,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,16509375673.66,cuentas_ahorro,0.002490886571528374
ptgf,19,cuentas_ahorro,saldo3y5smmlv,54743436287.38999,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,54833934541.439995,cuentas_ahorro,0.0016531343333090892
ptgf,23,cuentas_ahorro,saldo3y5smmlv,49743490726.58001,saldo3y5smmlv,_24_saldo_ctas_ahorr_3smmlv,24,49811765543.49,cuentas_ahorro,0.0013725377112207033
ptgf,52,microcredito_rango,monto10y25smmlv,59494659629.62,monto10y25smmlv,_70_monto_microcr_dito_10smmlv,70,55656538112.82,microcredito_rango,0.06451203420095132
